id;name;short
UGE1024_TP;UGE1024(TP) - e-Government;(TP)
UGE1025_OT;UGE1025(OT) - Controle de Gestão;(OT)
UGE1025_TP;UGE1025(TP) - Controle de Gestão;(TP)
UGE1026_OT;UGE1026(OT) - Gestão do Capital Intelectual;(OT)
UGE1026_TP;UGE1026(TP) - Gestão do Capital Intelectual;(TP)
UGE1027_OT;UGE1027(OT) - Gestão da Qualidade na Logística;(OT)
UGE1027_TP;UGE1027(TP) - Gestão da Qualidade na Logística;(TP)
UGE1028_OT;UGE1028(OT) - Contabilidade Financeira e Controlo de Custos;(OT)
UGE1028_TP;UGE1028(TP) - Contabilidade Financeira e Controlo de Custos;(TP)
UGE1029_OT;UGE1029(OT) - Compras e Contratação Pública;CompPu(OT)
UGE1029_TP;UGE1029(TP) - Compras e Contratação Pública;CompPu(TP)
UGE1030_OT;UGE1030(OT) - Empreendedorismo;(OT)
UGE1030_TP;UGE1030(TP) - Empreendedorismo;(TP)
UGE1031_OT;UGE1031(OT) - Cultura Organizacional;(OT)
UGE1031_TP;UGE1031(TP) - Cultura Organizacional;(TP)
UGE1032_TP;UGE1032(TP) - Gestão de Organizações;(TP)
UGE1033_TP;UGE1033(TP) - Direito e Legislação do Turismo;(TP)
UGE1034_OT;UGE1034(OT) - Empreendedorismo em Saúde;(OT)
UGE1034_T;UGE1034(T) - Empreendedorismo em Saúde;(T)
UGE1035_OT;UGE1035(OT) - Direito;(OT)
UGE1035_TP;UGE1035(TP) - Direito;(TP)
UGE1035_T;UGE1035(T) - Direito;(T)
UGE1036_OT;UGE1036(OT) - Contabilidade e Direito das Sociedades;(OT)
UGE1036_TP;UGE1036(TP) - Contabilidade e Direito das Sociedades;(TP)
UGE1037_OT;UGE1037(OT) - Contabilidade de Gestão Estratégica;(OT)
UGE1037_TP;UGE1037(TP) - Contabilidade de Gestão Estratégica;(TP)
UGE1038_OT;UGE1038(OT) - Auditoria II;(OT)
UGE1038_TP;UGE1038(TP) - Auditoria II;(TP)
UGE1039_OT;UGE1039(OT) - Auditoria I;(OT)
UGE1039_TP;UGE1039(TP) - Auditoria I;(TP)
UGE1040_OT;UGE1040(OT) - Fiscalidade II;(OT)
UGE1040_TP;UGE1040(TP) - Fiscalidade II;(TP)
UGE1041_OT;UGE1041(OT) - Fiscalidade I;(OT)
UGE1041_TP;UGE1041(TP) - Fiscalidade I;(TP)
UGE1042_OT;UGE1042(OT) - Direito Fiscal;(OT)
UGE1042_TP;UGE1042(TP) - Direito Fiscal;(TP)
UGE1043_OT;UGE1043(OT) - Finanças Empresariais II;(OT)
UGE1043_TP;UGE1043(TP) - Finanças Empresariais II;(TP)
UGE1044_OT;UGE1044(OT) - Finanças Empresariais I;(OT)
UGE1044_TP;UGE1044(TP) - Finanças Empresariais I;(TP)
UGE1045_P;UGE1045(P) - Relato Financeiro;(P)
UGE1054_TC;UGE1054(TC) - Gestão e Segurança da Informação;(TC)
UGE1054_S;UGE1054(S) - Gestão e Segurança da Informação;(S)
UGE1054_OT;UGE1054(OT) - Gestão e Segurança da Informação;(OT)
UGE1054_TP;UGE1054(TP) - Gestão e Segurança da Informação;(TP)
UGE1055_TC;UGE1055(TC) - Gestão da Responsabilidade Social;(TC)
UGE1055_S;UGE1055(S) - Gestão da Responsabilidade Social;(S)
UGE1055_OT;UGE1055(OT) - Gestão da Responsabilidade Social;(OT)
UGE1055_L;UGE1055(L) - Gestão da Responsabilidade Social;(L)
UGE1055_P;UGE1055(P) - Gestão da Responsabilidade Social;(P)
UGE1055_TP;UGE1055(TP) - Gestão da Responsabilidade Social;(TP)
UGE1056_TC;UGE1056(TC) - Auditoria dos Sistemas de Gestão;(TC)
UGE1056_S;UGE1056(S) - Auditoria dos Sistemas de Gestão;(S)
UGE1056_OT;UGE1056(OT) - Auditoria dos Sistemas de Gestão;(OT)
UGE1056_L;UGE1056(L) - Auditoria dos Sistemas de Gestão;(L)
UGE1056_P;UGE1056(P) - Auditoria dos Sistemas de Gestão;(P)
UGE1056_TP;UGE1056(TP) - Auditoria dos Sistemas de Gestão;(TP)
UGE1057_TC;UGE1057(TC) - Gestão da Segurança e Saúde no Trabalho;(TC)
UGE1057_S;UGE1057(S) - Gestão da Segurança e Saúde no Trabalho;(S)
UGE1057_OT;UGE1057(OT) - Gestão da Segurança e Saúde no Trabalho;(OT)
UGE1057_TP;UGE1057(TP) - Gestão da Segurança e Saúde no Trabalho;(TP)
UGE1058_OT;UGE1058(OT) - Gestão da Qualidade;(OT)
UGE1058_L;UGE1058(L) - Gestão da Qualidade;(L)
UGE1058_P;UGE1058(P) - Gestão da Qualidade;(P)
UGE1058_TP;UGE1058(TP) - Gestão da Qualidade;(TP)
UGE1058_TC;UGE1058(TC) - Gestão da Qualidade;(TC)
UGE1058_S;UGE1058(S) - Gestão da Qualidade;(S)
UGE1058_OT;UGE1058(OT) - Gestão da Qualidade;(OT)
UGE1058_L;UGE1058(L) - Gestão da Qualidade;(L)
UGE1058_P;UGE1058(P) - Gestão da Qualidade;(P)
UGE1058_TP;UGE1058(TP) - Gestão da Qualidade;(TP)
UGE1077_OT;UGE1077(OT) - E-Marketing;(OT)
UGE1077_TP;UGE1077(TP) - E-Marketing;(TP)
UGE1078_OT;UGE1078(OT) - Marketing e Estudos de Mercado;(OT)
UGE1078_TP;UGE1078(TP) - Marketing e Estudos de Mercado;(TP)
UGE1083_OT;UGE1083(OT) - Gestão e Marketing;(OT)
UGE1083_TP;UGE1083(TP) - Gestão e Marketing;(TP)
UGE1083_T;UGE1083(T) - Gestão e Marketing;(T)
UGE1084_E;UGE1084(E) - Estágio;(E)
UGE1085_TP;UGE1085(TP) - Técnicas de Apoio à Decisão em Comércio;(TP)
UGE1086_TP;UGE1086(TP) - Sistemas de Informação de Mercados;(TP)
UGE1087_TP;UGE1087(TP) - Marketing Internacional;(TP)
UGE1088_TP;UGE1088(TP) - Introdução ao Marketing;(TP)
UGE1089_TP;UGE1089(TP) - Gestão Logística;(TP)
UGE1090_TP;UGE1090(TP) - Gestão de Vendas;(TP)
UGE1091_TP;UGE1091(TP) - Gestão Administrativa de Comércio Internacional;(TP)
UGE1092_TP;UGE1092(TP) - Fundamentos Económico-Financeiros;(TP)
UGE1093_TP;UGE1093(TP) - Marketing Digital;(TP)
UGE1094_TP;UGE1094(TP) - Legislação Aplicada;(TP)
UGE1095_TP;UGE1095(TP) - Gestão Orçamental para Eventos;(TP)
UINF1010_TP;UINF1010(TP) - Tecnologias e Sistemas de Informação;(TP)
UINF1011_TP;UINF1011(TP) - Comércio Digital;(TP)
UINF1012_TP;UINF1012(TP) - Ateliê de Internet;(TP)
UINF1014_TP;UINF1014(TP) - Tecnologias de Informação e Comunicação;(TP)
UINF1014_TP;UINF1014(TP) - Tecnologias de Informação e Comunicação;(TP)
UINF1018_TP;UINF1018(TP) - Programação para Dispositivos Móveis;(TP)
UINF1019_TP;UINF1019(TP) - Levantamento de Requisitos e Análise Funcional;(TP)
UINF1020_TP;UINF1020(TP) - Introdução à Programação;(TP)
UINF1021_TP;UINF1021(TP) - Garantia de Qualidade e Testes;(TP)
UINF1022_TP;UINF1022(TP) - Bases de Dados II;(TP)
UINF1023_TP;UINF1023(TP) - Bases de dados I;(TP)
UINF1024_TP;UINF1024(TP) - Algoritmos e Estruturas de Dados;(TP)
UINF1026_OT;UINF1026(OT) - Folha de Cálculo;(OT)
UINF1026_TP;UINF1026(TP) - Folha de Cálculo;(TP)
UINF1031_TP;UINF1031(TP) - Sistemas Distribuídos;(TP)
UINF1035_TP;UINF1035(TP) - Programação Para a Internet;(TP)
*1996;UINF1044(E) - Estágio;(E)
UINF1045_TP;UINF1045(TP) - Testes em Dispositivos Móveis;(TP)
UINF1046_TP;UINF1046(TP) - Automatização de Testes;(TP)
UINF1047_TP;UINF1047(TP) - Planeamento e Gestão de Testes;(TP)
UINF1048_TP;UINF1048(TP) - Internet das Coisas;(TP)
UINF1049_TP;UINF1049(TP) - Gestão de Projetos;(TP)
UINF1050_TP;UINF1050(TP) - Engenharia de Software;(TP)
UINF1050_TP;UINF1050(TP) - Engenharia de Software;(TP)
UINF1051_TP;UINF1051(TP) - Base de Dados;(TP)
UINF1053_TP;UINF1053(TP) - Programação;(TP)
UINF1054_TP;UINF1054(TP) - Técnicas de Especificação de Testes;(TP)
UINF1055_TP;UINF1055(TP) - Sistemas Operativos;(TP)
UINF1055_TP;UINF1055(TP) - Sistemas Operativos;(TP)
UINF1056_TP;UINF1056(TP) - Acessibilidade e Usabilidade de Interfaces;(TP)
UINF1057_TP;UINF1057(TP) - Análise de Requisitos;(TP)
UINF1058_TP;UINF1058(TP) - Fundamentos de Testes de Software;(TP)
UINF1059_OT;UINF1059(OT) - Testes de Software;(OT)
UINF1059_TP;UINF1059(TP) - Testes de Software;(TP)
UINF1059_TC;UINF1059(TC) - Testes de Software;(TC)
UINF1061_OT;UINF1061(OT) - Segurança em Redes de Dados;SRD(OT)
UINF1061_TP;UINF1061(TP) - Segurança em Redes de Dados;SRD(TP)
UINF1061_TC;UINF1061(TC) - Segurança em Redes de Dados;SRD(TC)
UINF1062_P;UINF1062(P) - Tecnologias de Informação em Turismo;(P)
UINF1062_TP;UINF1062(TP) - Tecnologias de Informação em Turismo;(TP)
UINF1063_OT;UINF1063(OT) - Fundamentos de Programação;(OT)
UINF1063_TP;UINF1063(TP) - Fundamentos de Programação;(TP)
UINF1064_OT;UINF1064(OT) - Sistemas Domóticos;(OT)
UINF1064_TP;UINF1064(TP) - Sistemas Domóticos;(TP)
UINF1064_TC;UINF1064(TC) - Sistemas Domóticos;(TC)
UINF1065_OT;UINF1065(OT) - Programação e Segurança;(OT)
UINF1065_TP;UINF1065(TP) - Programação e Segurança;(TP)
UINF1065_TC;UINF1065(TC) - Programação e Segurança;(TC)
UINF1066_TC;UINF1066(TC) - Introdução à Programação;(TC)
UINF1066_OT;UINF1066(OT) - Introdução à Programação;(OT)
UINF1066_P;UINF1066(P) - Introdução à Programação;(P)
UINF1066_TP;UINF1066(TP) - Introdução à Programação;(TP)
UINF1067_TC;UINF1067(TC) - Programação;(TC)
UINF1067_OT;UINF1067(OT) - Programação;(OT)
UINF1067_TP;UINF1067(TP) - Programação;(TP)
UINF1068_TC;UINF1068(TC) - Tecnologias da Internet;(TC)
UINF1068_OT;UINF1068(OT) - Tecnologias da Internet;(OT)
UINF1068_P;UINF1068(P) - Tecnologias da Internet;(P)
UINF1068_TP;UINF1068(TP) - Tecnologias da Internet;(TP)
*2039;UINF1069(TC) - Programação Avançada;(TC)
UINF1069_OT;UINF1069(OT) - Programação Avançada;(OT)
UINF1069_TP;UINF1069(TP) - Programação Avançada;(TP)
UINF1070_S;UINF1070(S) - Robótica;(S)
UINF1070_P;UINF1070(P) - Robótica;(P)
UINF1070_TP;UINF1070(TP) - Robótica;(TP)
UINF1071_TC;UINF1071(TC) - Programação para a Internet;(TC)
UINF1071_OT;UINF1071(OT) - Programação para a Internet;(OT)
UINF1071_TP;UINF1071(TP) - Programação para a Internet;(TP)
UINF1072_P;UINF1072(P) - Projeto de Informática;(P)
UINF1072_TC;UINF1072(TC) - Projeto de Informática;(TC)
UINF1072_S;UINF1072(S) - Projeto de Informática;(S)
UHR1000_TP;UHR1000(TP) - Gestão de Alimentos e Bebidas;(TP)
UHR1001_TP;UHR1001(TP) - Higiene e Segurança na Industria Alimentar;(TP)
UHR1002_TP;UHR1002(TP) - Tecnologia e Controlo de Qualidade Alimentar;(TP)
UHR1003_TP;UHR1003(TP) - Pastelaria e Panificação;(TP)
UHR1004_TP;UHR1004(TP) - Introdução à Cozinha e à Produção Alimentar;(TP)
UHR1005_E;UHR1005(E) - Estágio;(E)
UHR1006_TP;UHR1006(TP) - Enogastronomia;(TP)
UHR1007_TP;UHR1007(TP) - Design Aplicado à Restauração;(TP)
UHR1008_TP;UHR1008(TP) - Cozinha Portuguesa;(TP)
UHR1009_TP;UHR1009(TP) - Cozinha Internacional;(TP)
UHR1010_TP;UHR1010(TP) - Controlo de Custos de Alimentos e Bebidas;(TP)
*2062;UHR1011(E) - Estágio;(E)
*2063;UHR1012(E) - Projeto Aplicado;(E)
ENF1140_TP;ENF1140(TP) - Metodologia de Investigação em Enfermagem II;(TP)
*2065;UHR1013(E) - Estágio;(E)
UHR1014_P;UHR1014(P) - Técnica e Prática de Cozinha;(P)
UHR1015_E;UHR1015(E) - Estágio I;(E)
UHR1016_P;UHR1016(P) - Operação e Serviço de Bar;(P)
UHR1017_P;UHR1017(P) - Gastronomia;(P)
UHR1018_TP;UHR1018(TP) - Segurança e Higiene Alimentar;(TP)
UHR1019_P;UHR1019(P) - Operação e Serviço de Restaurante;(P)
UHR1020_P;UHR1020(P) - Operação e Serviço de Cozinha;(P)
CRP2017_OT;CRP2017(OT) - Sistema de Gestão de Base de Dados - Opção E;SGBD(OT)
CRP2017_TP;CRP2017(TP) - Sistema de Gestão de Base de Dados - Opção E;SGBD(TP)
MECD1011_OT;MECD1011(OT) - Aquisição da Língua Materna e Aprendizagem da Língua Estrangeira;(OT)
MECD1011_TP;MECD1011(TP) - Aquisição da Língua Materna e Aprendizagem da Língua Estrangeira;(TP)
MECD1012_OT;MECD1012(OT) - Didática do Inglês no 1º CEB;(OT)
MECD1012_TP;MECD1012(TP) - Didática do Inglês no 1º CEB;(TP)
MECD1013_OT;MECD1013(OT) - Necessidades Educativas Especiais;(OT)
MECD1013_TP;MECD1013(TP) - Necessidades Educativas Especiais;(TP)
MECD1014_OT;MECD1014(OT) - Investigação em Educação para o Ensino de Inglês;(OT)
MECD1014_TP;MECD1014(TP) - Investigação em Educação para o Ensino de Inglês;(TP)
MECD1015_OT;MECD1015(OT) - Política Educativa e Administração Escolar;(OT)
MECD1015_TP;MECD1015(TP) - Política Educativa e Administração Escolar;(TP)
MECD1016_OT;MECD1016(OT) - Competências Comunicativas em Língua Inglesa I;(OT)
MECD1016_TP;MECD1016(TP) - Competências Comunicativas em Língua Inglesa I;(TP)
MECD1017_OT;MECD1017(OT) - Ensino de Técnicas de Produção Oral e Escrita em Língua Inglesa;(OT)
MECD1017_TP;MECD1017(TP) - Ensino de Técnicas de Produção Oral e Escrita em Língua Inglesa;(TP)
MECD1018_E;MECD1018(E) - Prática de Ensino Supervisionada I - Iniciação à Prática Profissional;(E)
MECD1018_OT;MECD1018(OT) - Prática de Ensino Supervisionada I - Iniciação à Prática Profissional;(OT)
MECD1018_TP;MECD1018(TP) - Prática de Ensino Supervisionada I - Iniciação à Prática Profissional;(TP)
MECD1019_OT;MECD1019(OT) - Plurilinguismo e Multiculturalidade;(OT)
MECD1019_TP;MECD1019(TP) - Plurilinguismo e Multiculturalidade;(TP)
MECD1020_OT;MECD1020(OT) - Cultura Inglesa Infantil;(OT)
MECD1020_TP;MECD1020(TP) - Cultura Inglesa Infantil;(TP)
MECD1021_OT;MECD1021(OT) - Análise e Desenvolvimento de Materiais para o Ensino do Inglês no 1º CEB;(OT)
MECD1021_TP;MECD1021(TP) - Análise e Desenvolvimento de Materiais para o Ensino do Inglês no 1º CEB;(TP)
MECD1022_OT;MECD1022(OT) - Competências Comunicativas em Língua Inglesa II;(OT)
MECD1022_TP;MECD1022(TP) - Competências Comunicativas em Língua Inglesa II;(TP)
MECD1023_E;MECD1023(E) - Prática de Ensino Supervisionada II - Estágio e Portfolio Reflexivo;(E)
MECD1023_OT;MECD1023(OT) - Prática de Ensino Supervisionada II - Estágio e Portfolio Reflexivo;(OT)
MECD1024_E;MECD1024(E) - Prática de Ensino Supervisionada III e Seminário de Apoio à Prática de Ensino Supervisionada;(E)
MECD1024_OT;MECD1024(OT) - Prática de Ensino Supervisionada III e Seminário de Apoio à Prática de Ensino Supervisionada;(OT)
MECD1024_TP;MECD1024(TP) - Prática de Ensino Supervisionada III e Seminário de Apoio à Prática de Ensino Supervisionada;(TP)
MTG1018_OT;MTG1018(OT) - Parcerias e Relações Empresariais Internacionais;(OT)
MTG1018_TP;MTG1018(TP) - Parcerias e Relações Empresariais Internacionais;(TP)
CM1005_OT;CM1005(OT) - Aplicações Informáticas e Telemática;AIT(OT)
CM1005_TP;CM1005(TP) - Aplicações Informáticas e Telemática;AIT(TP)
CM1009_OT;CM1009(OT) - Semiótica;Sem(OT)
CM1009_TP;CM1009(TP) - Semiótica;Sem(TP)
CM1010_OT;CM1010(OT) - Comunicação Organizacional;CO(OT)
CM1010_TP;CM1010(TP) - Comunicação Organizacional;CO(TP)
CM1011_OT;CM1011(OT) - Programação Multimédia;PM(OT)
CM1011_TP;CM1011(TP) - Programação Multimédia;PM(TP)
Far1005_L;Far1005(L) - Práticas Laboratoriais em Farmácia;PLF(L)
Far1005_TP;Far1005(TP) - Práticas Laboratoriais em Farmácia;PLF(TP)
Far1005_T;Far1005(T) - Práticas Laboratoriais em Farmácia;PLF(T)
Far1014_TP;Far1014(TP) - Bioestatística;B(TP)
Far1014_T;Far1014(T) - Bioestatística;B(T)
Far1015_P;Far1015(P) - Tecnologias de Informação e Comunicação;TIC(P)
Far1015_T;Far1015(T) - Tecnologias de Informação e Comunicação;TIC(T)
CECD1017_OT;CECD1017(OT) - Inglês;(OT)
CECD1017_TP;CECD1017(TP) - Inglês;(TP)
UCEE1099_TP;UCEE1099(TP) - Noções Elementares de Estatística;NEE(TP)
CM001_OT;CM001(OT) - Expressão Oral e Escrita;EOE(OT)
CM001_TP;CM001(TP) - Expressão Oral e Escrita;EOE(TP)
CM002_OT;CM002(OT) - Audiovisual e Multimédia;AM(OT)
CM002_TP;CM002(TP) - Audiovisual e Multimédia;AM(TP)
CM003_OT;CM003(OT) - Imagem e Comunicação;IC(OT)
CM003_TP;CM003(TP) - Imagem e Comunicação;IC(TP)
CM1001_OT;CM1001(OT) - Expressão Oral e Escrita;EOE(OT)
CM1001_TP;CM1001(TP) - Expressão Oral e Escrita;EOE(TP)
CM1002_OT;CM1002(OT) - Inglês;Ing(OT)
CM1002_TP;CM1002(TP) - Inglês;Ing(TP)
CM1003_OT;CM1003(OT) - Teoria da Comunicação ;TC(OT)
CM1003_T;CM1003(T) - Teoria da Comunicação ;TC(T)
CM1004_OT;CM1004(OT) - Imagem e Comunicação ;IC(OT)
CM1004_TP;CM1004(TP) - Imagem e Comunicação ;IC(TP)
CM1006_OT;CM1006(OT) - Audiovisual e Multimédia;AM(OT)
CM1006_TP;CM1006(TP) - Audiovisual e Multimédia;AM(TP)
CM1008_OT;CM1008(OT) - Teoria e Prática de Fotografia;TPF(OT)
CM1008_TP;CM1008(TP) - Teoria e Prática de Fotografia;TPF(TP)
CM1008_T;CM1008(T) - Teoria e Prática de Fotografia;TPF(T)
CM1012_OT;CM1012(OT) - Design Gráfico I;DG1(OT)
CM1012_TP;CM1012(TP) - Design Gráfico I;DG1(TP)
CM3032_OT;CM3032(OT) - Deontologia da Comunicação;DC(OT)
CM3032_TP;CM3032(TP) - Deontologia da Comunicação;DC(TP)
ULC1113-2_TP;ULC1113-2(TP) - Inglês Aplicado II;IA2-2(TP)
CM1007_OT;CM1007(OT) - Expressão e Comunicação Visual;ECV(OT)
CM1007_TP;CM1007(TP) - Expressão e Comunicação Visual;ECV(TP)
CM3034_OT;CM3034(OT) - Inglês Aplicado ;IA(OT)
CM3034_TP;CM3034(TP) - Inglês Aplicado ;IA(TP)
Far1001_TP;Far1001(TP) - Química Geral;QG(TP)
Far1001_T;Far1001(T) - Química Geral;QG(T)
Far1002_L;Far1002(L) - Biologia Aplicada;BA(L)
Far1002_TP;Far1002(TP) - Biologia Aplicada;BA(TP)
Far1002_T;Far1002(T) - Biologia Aplicada;BA(T)
Far1003_L;Far1003(L) - Bioquímica I;B-I(L)
Far1003_TP;Far1003(TP) - Bioquímica I;B-I(TP)
Far1003_T;Far1003(T) - Bioquímica I;B-I(T)
Far1004_S;Far1004(S) - Seminário de Introdução à Vida Profissional;SIVP(S)
Far1013_TP;Far1013(TP) - Antropossociologia da Saúde;AS(TP)
Far1013_T;Far1013(T) - Antropossociologia da Saúde;AS(T)
Far3001_P;Far3001(P) - Toxicologia;T(P)
Far3001_TP;Far3001(TP) - Toxicologia;T(TP)
Far3001_T;Far3001(T) - Toxicologia;T(T)
Far3002_S;Far3002(S) - Genética Molecular e Humana;GMH(S)
Far3002_OT;Far3002(OT) - Genética Molecular e Humana;GMH(OT)
Far3002_L;Far3002(L) - Genética Molecular e Humana;GMH(L)
Far3002_TP;Far3002(TP) - Genética Molecular e Humana;GMH(TP)
Far3002_T;Far3002(T) - Genética Molecular e Humana;GMH(T)
Far3003_P;Far3003(P) - Farmacoterapia I ;F-I(P)
Far3003_TP;Far3003(TP) - Farmacoterapia I ;F-I(TP)
Far3003_T;Far3003(T) - Farmacoterapia I ;F-I(T)
Far3004_OT;Far3004(OT) - Psicologia da Saúde ;PS(OT)
Far3004_TP;Far3004(TP) - Psicologia da Saúde ;PS(TP)
Far3004_T;Far3004(T) - Psicologia da Saúde ;PS(T)
Far3005_S;Far3005(S) - Tecnologia Farmacêutica;TF(S)
Far3005_TP;Far3005(TP) - Tecnologia Farmacêutica;TF(TP)
Far3005_T;Far3005(T) - Tecnologia Farmacêutica;TF(T)
Far3006_OT;Far3006(OT) - Empreendedorismo em Saúde;ES(OT)
Far3006_T;Far3006(T) - Empreendedorismo em Saúde;ES(T)
Far3007_OT;Far3007(OT) - Farmácia Veterinária;FV(OT)
Far3007_TP;Far3007(TP) - Farmácia Veterinária;FV(TP)
Far3007_T;Far3007(T) - Farmácia Veterinária;FV(T)
Far3008_OT;Far3008(OT) - Farmacoepidemologia e Saúde Pública;FSP(OT)
Far3008_TP;Far3008(TP) - Farmacoepidemologia e Saúde Pública;FSP(TP)
Far3008_T;Far3008(T) - Farmacoepidemologia e Saúde Pública;FSP(T)
Far3009_P;Far3009(P) - Farmacoterapia II ;F-II(P)
Far3009_TP;Far3009(TP) - Farmacoterapia II ;F-II(TP)
Far3009_T;Far3009(T) - Farmacoterapia II ;F-II(T)
Far3010_P;Far3010(P) - Práticas Simuladas em Farmácia Clínica ;PSFC(P)
Far3010_TP;Far3010(TP) - Práticas Simuladas em Farmácia Clínica ;PSFC(TP)
Far3011_S;Far3011(S) - Biotecnologia e Novos Sistemas Terapêuticos ;BNST(S)
Far3011_L;Far3011(L) - Biotecnologia e Novos Sistemas Terapêuticos ;BNST(L)
Far3011_TP;Far3011(TP) - Biotecnologia e Novos Sistemas Terapêuticos ;BNST(TP)
Far3011_T;Far3011(T) - Biotecnologia e Novos Sistemas Terapêuticos ;BNST(T)
Far3012_L;Far3012(L) - Dermofarmácia e Cosmética ;DC(L)
Far3012_P;Far3012(P) - Dermofarmácia e Cosmética ;DC(P)
Far3012_TP;Far3012(TP) - Dermofarmácia e Cosmética ;DC(TP)
Far3012_T;Far3012(T) - Dermofarmácia e Cosmética ;DC(T)
Far3013_OT;Far3013(OT) - Bioinformática e Farmacogenética;BF(OT)
Far3013_P;Far3013(P) - Bioinformática e Farmacogenética;BF(P)
Far3013_TP;Far3013(TP) - Bioinformática e Farmacogenética;BF(TP)
Far3013_T;Far3013(T) - Bioinformática e Farmacogenética;BF(T)
Far3014_OT;Far3014(OT) - Biomateriais e Engenharia de Tecidos;BET(OT)
Far3014_L;Far3014(L) - Biomateriais e Engenharia de Tecidos;BET(L)
Far3014_TP;Far3014(TP) - Biomateriais e Engenharia de Tecidos;BET(TP)
Far3014_T;Far3014(T) - Biomateriais e Engenharia de Tecidos;BET(T)
Far3015_OT;Far3015(OT) -  Oncobiologia;O(OT)
Far3015_L;Far3015(L) -  Oncobiologia;O(L)
Far3015_TP;Far3015(TP) -  Oncobiologia;O(TP)
Far3015_T;Far3015(T) -  Oncobiologia;O(T)
Far3016_OT;Far3016(OT) - Análises Hidrológicas e Bromatológicas ;AHB(OT)
Far3016_L;Far3016(L) - Análises Hidrológicas e Bromatológicas ;AHB(L)
Far3016_TP;Far3016(TP) - Análises Hidrológicas e Bromatológicas ;AHB(TP)
Far3016_T;Far3016(T) - Análises Hidrológicas e Bromatológicas ;AHB(T)
Far3017_E;Far3017(E) - Estágio II;E-II(E)
Far3017_OT;Far3017(OT) - Estágio II;E-II(OT)
Far4001_TC;Far4001(TC) - Investigação Aplicada em Farmácia;IAF(TC)
Far4001_S;Far4001(S) - Investigação Aplicada em Farmácia;IAF(S)
Far4001_OT;Far4001(OT) - Investigação Aplicada em Farmácia;IAF(OT)
Far4001_TP;Far4001(TP) - Investigação Aplicada em Farmácia;IAF(TP)
Far4002_OT;Far4002(OT) - Comunicação e Marketing em Farmácia;CMF(OT)
Far4002_TP;Far4002(TP) - Comunicação e Marketing em Farmácia;CMF(TP)
Far4002_T;Far4002(T) - Comunicação e Marketing em Farmácia;CMF(T)
Far4003_E;Far4003(E) - Estágio de Integração à Vida Profissional;EIVP(E)
Far4003_OT;Far4003(OT) - Estágio de Integração à Vida Profissional;EIVP(OT)
Enf1002_L;Enf1002(L) - Bioquímica/Biofísica;BB(L)
Enf1002_TP;Enf1002(TP) - Bioquímica/Biofísica;BB(TP)
Enf1002_T;Enf1002(T) - Bioquímica/Biofísica;BB(T)
Enf1003_S;Enf1003(S) - Psicologia da Saúde;PS(S)
Enf1003_OT;Enf1003(OT) - Psicologia da Saúde;PS(OT)
Enf1003_TP;Enf1003(TP) - Psicologia da Saúde;PS(TP)
Enf1003_T;Enf1003(T) - Psicologia da Saúde;PS(T)
Enf1004_L;Enf1004(L) - Microbiologia e Parasitologia;MP(L)
Enf1004_TP;Enf1004(TP) - Microbiologia e Parasitologia;MP(TP)
Enf1004_T;Enf1004(T) - Microbiologia e Parasitologia;MP(T)
Enf1005_TC;Enf1005(TC) - Antropologia e Sociologia da Saúde;ASS(TC)
Enf1005_T;Enf1005(T) - Antropologia e Sociologia da Saúde;ASS(T)
Enf1006_TC;Enf1006(TC) - História e Epistemologia de Enfermagem;HEE(TC)
Enf1006_TP;Enf1006(TP) - História e Epistemologia de Enfermagem;HEE(TP)
Enf1006_T;Enf1006(T) - História e Epistemologia de Enfermagem;HEE(T)
Enf1008_TP;Enf1008(TP) - Educação e Formação em Enfermagem;EFE(TP)
Enf1008_T;Enf1008(T) - Educação e Formação em Enfermagem;EFE(T)
Enf1009_OT;Enf1009(OT) - Investigação em Enfermagem I;IE-I(OT)
Enf1009_TP;Enf1009(TP) - Investigação em Enfermagem I;IE-I(TP)
Enf1009_T;Enf1009(T) - Investigação em Enfermagem I;IE-I(T)
Enf1010_TP;Enf1010(TP) - Fisiologia e Fisiopatologia;FF(TP)
Enf1010_T;Enf1010(T) - Fisiologia e Fisiopatologia;FF(T)
Enf1011_L;Enf1011(L) - Sistemas de Informação e Análise de Dados em Enfermagem;SIADE(L)
Enf1011_TP;Enf1011(TP) - Sistemas de Informação e Análise de Dados em Enfermagem;SIADE(TP)
Enf1011_T;Enf1011(T) - Sistemas de Informação e Análise de Dados em Enfermagem;SIADE(T)
UCSC1111a_OT;UCSC1111a(OT) - História dos Media;HisMdi(OT)
UCSC1111a_TP;UCSC1111a(TP) - História dos Media;HisMdi(TP)
CM004_OT;CM004(OT) - Comunicação Organizacional;CO(OT)
CM004_TP;CM004(TP) - Comunicação Organizacional;CO(TP)
CM005_OT;CM005(OT) - Programação Multimédia;PM(OT)
CM005_TP;CM005(TP) - Programação Multimédia;PM(TP)
CM006_OT;CM006(OT) - Teoria e Prática de Fotografia;TPF(OT)
CM006_TP;CM006(TP) - Teoria e Prática de Fotografia;TPF(TP)
CM006_T;CM006(T) - Teoria e Prática de Fotografia;TPF(T)
Far2001_L;Far2001(L) - Microbiologia I ;M-I(L)
Far2001_TP;Far2001(TP) - Microbiologia I ;M-I(TP)
Far2001_T;Far2001(T) - Microbiologia I ;M-I(T)
Far2002_TP;Far2002(TP) - Organização e Gestão Farmacêutica ;OGF(TP)
